"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"AC010619.1",0.0337095525454065,0.104067387740556,7.75993846370958,0.0134108521900323,0.989300008825266,NA,"Not"
"AC010646.1",0.0181121982586248,0.0555595353316829,8.19826783081789,0.00677698466044626,0.994592789960623,NA,"Not"
"AC011005.1",55.5261197069293,2.15718965737785,0.314147029855982,6.86681538376091,6.5650940625173e-12,1.68715663159112e-10,"Up"
"AC011195.2",1.64435929944265,2.24135802305255,1.17767942700384,1.90319875821797,0.0570146151414625,0.107196233763344,"Not"
"AC011346.1",0.306313727253971,0.0864940405726494,1.68741744307328,0.0512582354340953,0.95911974762467,0.97290079592555,"Not"
"AC011448.1",52.2166761657916,-0.933494493877596,0.398693347597516,-2.34138467446907,0.0192123605096555,0.0426671257630281,"Down"
"AC011452.1",0.00974735114121498,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"AC011455.3",0.39836746067474,0.552903729074144,1.46022785508319,0.378642091471845,0.704953660985637,0.794546148309835,"Not"
"AC011462.1",0.975027181056952,-2.82409082281212,0.655298809762274,-4.30962300059209,1.63533084239369e-05,8.91240938886265e-05,"Down"
"AC011473.4",0.112001880629565,-1.77675616375756,3.45924564812503,-0.5136253231165,0.607513971390654,NA,"Not"
"AC011479.1",0.531534724122199,-1.22481523071297,1.0251268115659,-1.19479387027449,0.232167575839058,0.338005470740337,"Not"
"AC011498.4",6.95914638853483,-0.632322859791722,0.820635384604084,-0.77052838770386,0.440986522409754,0.558666983679055,"Not"
"AC011499.1",2.61197641680827,-1.11460346644147,0.502850318307756,-2.21657106669923,0.0266524165504795,0.0563452860286582,"Down"
"AC011511.1",32.7683609063848,0.314764923371118,0.482929692673652,0.651782087840735,0.514541758442966,0.629177442007743,"Not"
"AC011511.4",0.978412921809092,-0.0274939273413157,0.896548593108004,-0.030666410669392,0.975535578959194,0.984078817179372,"Not"
"AC011530.1",2.85416664897059,3.25493594385951,1.0877505100083,2.99235524498597,0.00276833917885454,0.00795502865881135,"Up"
"AC011604.2",0.0214020783584235,0.0555595353316833,8.19826783081789,0.00677698466044631,0.994592789960623,NA,"Not"
"AC012184.2",0.0328330584787283,0.104066345579294,7.78726120709824,0.0133636644272874,0.989337655838941,NA,"Not"
"AC012254.2",0.11225756908876,0.370902591949458,3.27905165740606,0.113112762682997,0.90994115677431,NA,"Not"
"AC012309.1",2.12328183784569,-0.729509707599659,0.597254660073254,-1.22143828481838,0.221920119073482,0.326252033460904,"Not"
"AC012531.3",0.0642135255312846,0.201137512778068,5.06795856993972,0.0396880736103689,0.968341810066737,NA,"Not"
"AC012651.1",60.6676853422185,-0.381034685220365,0.515362878138568,-0.73935221449519,0.459693150887237,0.576686657310737,"Not"
"AC013269.1",0.0384333853492143,0.128352155423972,6.66132119511663,0.0192682730143782,0.984627093694834,NA,"Not"
"AC013394.1",14.5419371530239,-0.451528612127684,0.382887929474105,-1.17927094945995,0.238290302174071,0.345002673897032,"Not"
"AC013470.2",17.7826421026827,6.62826648349915,1.67697805837451,3.95250638516039,7.73368648365686e-05,0.000352333424865131,"Up"
"AC015688.5",2.82179685483972,3.88938183160877,1.12615161854812,3.45369288428775,0.000552966708839601,0.00196278863258796,"Up"
"AC015813.2",1.72373395955391,2.49228001090658,1.24390281732076,2.0035970464917,0.04511324250223,0.0881040739843643,"Up"
"AC017083.4",0.681328222252443,-0.163787871012187,1.03204101167493,-0.158702870486098,0.873902976522852,0.91702886363906,"Not"
"AC018512.1",0.013202303050656,0.0313141897445766,8.19826783081789,0.00381961048245634,0.996952399178226,NA,"Not"
"AC018523.2",0.539428191137395,1.69801829986466,1.50009924609599,1.1319373063374,0.257660792960358,0.36691836603292,"Not"
"AC018554.3",0.0457953718819775,0.104078742471449,7.45575840663689,0.0139595111315303,0.988862283323642,NA,"Not"
"AC018630.6",10.3876499059717,-0.40947191019082,0.41695342833707,-0.982056705526828,0.326071912929509,0.442386904766403,"Not"
"AC018709.1",0.0180155037152619,0.0313141897445766,8.19826783081789,0.00381961048245634,0.996952399178226,NA,"Not"
"AC018755.2",0.263094633276501,0.832318970869132,2.01488609887461,0.413084874293396,0.679544430972052,0.77420878590815,"Not"
"AC020636.2",0.790802566959708,2.14436418570846,2.61883679185068,0.818823147888143,0.412887322113021,0.530928844052903,"Not"
"AC020909.1",0.0120220902349614,0.0313141897445761,8.19826783081789,0.00381961048245627,0.996952399178226,NA,"Not"
"AC020914.1",0.0882787745808568,-0.495920971386966,4.50442377415133,-0.110096428811341,0.912332900337355,NA,"Not"
"AC020915.1",948.196969643963,0.135048694667443,0.277317074892862,0.486982976867245,0.626270394653588,0.729524885570434,"Not"
"AC020915.2",21.3632682658113,0.157762617837659,0.368340517237776,0.428306445950441,0.668428026557953,0.765548082878673,"Not"
"AC020922.1",0.316816499579796,0.898531779271961,1.50537650961443,0.596881759170068,0.550586326515991,0.66284109939544,"Not"
"AC022335.1",0.0958135397617425,0.394994373551175,8.19826783081789,0.0481802231523057,0.961572611518863,NA,"Not"
"AC022384.1",0.0306430623177383,0.0798048809187897,8.19826783081789,0.00973435883843624,0.992233228033986,NA,"Not"
"AC022400.6",9.32569301859793,-0.185655153207435,0.382087361012571,-0.485897132832212,0.627040101345282,0.730173246065234,"Not"
"AC022826.2",0.129327506181635,-0.326176323542267,2.39722887001923,-0.136063905963076,0.891770760980872,NA,"Not"
"AC023055.1",13.2103140169598,-0.0916856142374149,0.334480979510664,-0.274113088198762,0.783997715995551,0.855102228176854,"Not"
"AC023509.3",162.946417524208,1.03837251526458,0.454984788989675,2.28221369239697,0.0224767270995461,0.0488268516537249,"Up"
"AC024592.3",0.837751873948965,0.739380330980948,1.17704807149705,0.628164939806202,0.529895895242504,0.643170925622809,"Not"
"AC024940.1",149.921360376235,1.93431646612961,0.780117313797268,2.47951997977613,0.0131559359258141,0.0308507858034087,"Up"
"AC025165.3",22.3321063561781,0.938734084644291,0.899018308173035,1.04417682722387,0.296403586014993,0.409298287174927,"Not"
"AC025263.2",0.0649640490555668,0.201122222453554,5.62852576696951,0.0357326644276592,0.971495524728926,NA,"Not"
"AC025283.2",17.2217495821614,0.702646366257264,0.504000508001507,1.39413821038284,0.163275872514337,0.254367485891463,"Not"
"AC025594.2",237.599405661157,-1.19561739538695,0.381941813090639,-3.13036529232587,0.00174589051747909,0.00533332264640922,"Down"
"AC026461.4",0.602696453157794,1.74520096201247,1.28990961978583,1.35296375439253,0.176067210001675,0.27073607514803,"Not"
"AC026464.1",0.077788135925922,0.249643118496061,4.5518839429216,0.0548439111423893,0.956262816991513,NA,"Not"
"AC026464.3",0.0170408529912314,0.0313141897445766,8.19826783081789,0.00381961048245634,0.996952399178226,NA,"Not"
"AC026464.4",2.02126059300448,-1.59561407340801,0.568474770390564,-2.80683357734902,0.00500310819515504,0.0133535835718053,"Down"
"AC026786.1",0.0160225807103912,0.0313141897445766,8.19826783081789,0.00381961048245634,0.996952399178226,NA,"Not"
"AC026954.2",2.99848065272271,0.781993438654276,0.703849438620814,1.11102374420669,0.266558129028431,0.37652448745088,"Not"
"AC027796.3",6.83411394293625,-1.05069198267698,0.542415345492339,-1.93706168420306,0.0527378035919513,0.100485363403159,"Not"
"AC034102.2",0.0177202076849095,0.0313141897445766,8.19826783081789,0.00381961048245634,0.996952399178226,NA,"Not"
"AC036214.3",15.9752210470238,2.40957700227346,0.589453945291915,4.08781215482436,4.35460522542944e-05,0.000211766295933978,"Up"
"AC037459.1",4.31531033504001,1.1042031120564,0.573895218595251,1.92405002913111,0.0543483128308409,0.103005470971847,"Not"
"AC040162.1",117.112461670751,0.0217402499977184,0.269276580987313,0.0807357621595126,0.935652095546995,0.958736804149543,"Not"
"AC040162.4",0.741158602500047,2.06686671503344,1.27819020703589,1.61702593530777,0.105872682690877,0.178737604041961,"Not"
"AC046185.1",0.0073645222778854,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"AC048338.1",0.345697134168832,0.110778411024619,1.51029384130241,0.0733489126388072,0.941528469834336,0.96232029827168,"Not"
"AC053481.5",0,NA,NA,NA,NA,NA,NA
"AC055811.2",6.45685203581994,-1.47449297808301,0.485255977857415,-3.03858797287452,0.00237689694687741,0.00696888506044769,"Down"
"AC067968.1",0.333299875719905,-0.43559359395426,1.3470651404776,-0.323364907059967,0.746418903198992,0.827693552233175,"Not"
"AC068234.1",0.119880543832411,0.395149095204608,3.29078474832547,0.12007746644799,0.904421782389867,NA,"Not"
"AC068533.4",5.40503039362967,0.65374889668894,0.52818560917727,1.23772568833758,0.215817790735856,0.319375313324691,"Not"
"AC068580.4",20.8977732855121,0.669926743612907,0.442888514679414,1.5126306540097,0.13037350319059,0.212271874523612,"Not"
"AC068775.1",65.2652218331702,3.23769625009853,0.435659573859482,7.43171146548203,1.07201446276782e-13,4.23479853381276e-12,"Up"
"AC068775.2",3.06600440601578,0.806989323536696,1.21113684485064,0.666307302075528,0.505214699197852,0.620381777539284,"Not"
"AC068790.8",3.39464766443437,0.389977235499517,0.656464438281648,0.594056909648169,0.552474050128344,0.664412789258641,"Not"
"AC068896.1",9.46318080070461,-2.87134629798067,0.455685609223459,-6.30115641104789,2.95433073627723e-10,5.41026355109982e-09,"Down"
"AC068946.1",3.91031605651144,1.61172466342339,0.845495306883655,1.90624909482221,0.0566178953273493,0.106579579164373,"Not"
"AC069257.3",0.684123446512984,1.20567469687018,1.20434815929863,1.00110145688463,0.316777760782695,0.432267474669808,"Not"
"AC069368.1",5.528664906383,0.886192819210604,0.62691116732567,1.41358595188374,0.157483508390452,0.246831619670857,"Not"
"AC069503.2",9.97854871229825,1.84569079066908,0.486612416550716,3.79293813288201,0.000148875257557502,0.000621488230225462,"Up"
"AC072022.1",30.9706843416267,0.277916116994625,0.511653433491192,0.543172582852236,0.587010981843015,0.695531193286069,"Not"
"AC073082.1",1.0537287327351,2.49221892829857,1.34074821104756,1.85882696524453,0.0630516689869301,0.116452189117612,"Not"
"AC073508.2",0.206337851639106,0.61338851430868,2.10089528372006,0.291965296443787,0.770313157889405,0.8453227139894,"Not"
"AC073610.2",0.00719243055534756,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"AC073610.3",10.6075319365396,-2.06260075765985,0.364988526828415,-5.65113861408991,1.59388491757115e-08,1.88410564017336e-07,"Down"
"AC073612.1",0.014524713922382,0.0070688441574694,8.19826783081789,0.000862236304466304,0.999312035050147,NA,"Not"
"AC073896.1",3.82222523948754,-0.0645224874583273,0.553568964697735,-0.116557270318719,0.907210900189629,0.940813213332251,"Not"
"AC074143.1",0.0981420240169102,0.201128658009748,5.39968672428687,0.0372482086979427,0.970287100277881,NA,"Not"
"AC078927.1",1.4520253491228,-0.0548266858939203,0.82637618593159,-0.0663459170621103,0.94710242720017,0.96578909133434,"Not"
"AC079447.1",26.5859566529096,0.00389325052890574,0.328027131134188,0.0118686845062005,0.990530382199997,0.994347564854922,"Not"
"AC079594.2",2.19202608933132,-0.275067540819973,0.716626399496485,-0.383836739775762,0.701099455586163,0.791640761660162,"Not"
"AC083800.1",0,NA,NA,NA,NA,NA,NA
"AC083902.2",6.38631005184421,-2.67105896213504,0.786661778845191,-3.39543503188386,0.000685196333355505,0.00236394640801271,"Down"
"AC087289.3",11.186568415639,-0.200944930086585,0.548584112100766,-0.366297392968746,0.71414317473476,0.801940244378957,"Not"
"AC087498.1",0.336410583135788,-1.22804293476947,1.50210584202132,-0.817547539204658,0.413615593482659,0.531620042300246,"Not"
"AC087632.1",2.192613627544,1.55942803676645,0.902598220792818,1.72771007170465,0.0840402169452039,0.147933044132683,"Not"
"AC090004.1",22.521164214514,0.283004076597993,0.48216449662321,0.586945074927713,0.557240595597561,0.668602471250933,"Not"
"AC090227.1",0.194470600028509,-0.922781834251672,1.97081006097454,-0.468224641493543,0.639623952276054,0.740611485034824,"Not"
"AC090360.1",67.4503783086065,-1.2897989202312,0.446099431976081,-2.89128124310267,0.00383674598340631,0.0105820479939605,"Down"
"AC090527.2",0.830699193214292,-2.18586075526479,0.706714854942421,-3.09298826815079,0.00198151968503435,0.00593881366941836,"Down"
"AC091167.3",16.5381079561226,-0.63267372193503,0.279162421051008,-2.26632839603948,0.0234312840693139,0.0505522346235685,"Down"
"AC091167.7",2.28251074332235,-0.853409529536908,0.57745333109844,-1.47788484986924,0.139438602085531,0.223712566215692,"Not"
"AC091551.1",5.32107983387702,0.0161605520189966,0.507331363679946,0.0318540369784661,0.974588453198289,0.98365993546174,"Not"
"AC091959.3",1.88389114816911,-1.06444065441614,0.505898103061937,-2.10406136724695,0.0353730942495818,0.0715927109330708,"Down"
"AC091980.2",0.302457140530695,0.832452912057121,3.2302620066689,0.257704455656698,0.796635007114308,0.864519740004013,"Not"
"AC092042.3",26.7610041778961,0.486993039626053,0.508388620398334,0.957914910141937,0.338105667287106,0.455194938172496,"Not"
"AC092073.1",1.28418381417561,-0.257896521544705,0.785789053514112,-0.328200705254636,0.742759914636845,0.824865164840226,"Not"
"AC092143.1",1.97719728946963,1.99859223958651,1.18250114571037,1.6901397912692,0.0910012138321461,0.157833240927922,"Not"
"AC092587.1",5.73273210310138,0.393288005138077,0.48719886522724,0.80724327006517,0.419526340872305,0.537657190953995,"Not"
"AC092647.5",10.3871485748407,-0.0696373881464782,0.79546617856,-0.087542864829954,0.930240014986585,0.954715964412841,"Not"
"AC092718.3",34.6347156297066,-0.666523599671743,0.320326197021472,-2.0807651883279,0.0374554039792717,0.0751045636855619,"Down"
"AC092821.1",71.7313114338563,1.43010731710692,0.659122244357047,2.16971484326393,0.0300284548854566,0.0622586841540902,"Up"
"AC092835.1",27.7587247975241,-0.970618818981784,0.386435387424653,-2.51172343570899,0.0120143203208662,0.0285927914927139,"Down"
"AC093155.3",1.74736779051514,2.53609430228628,1.1894235807883,2.13220449236887,0.0329900393251361,0.0674667698047354,"Up"
"AC093227.3",0.870079469863617,-1.04534855239399,0.842674388029095,-1.2405130228758,0.214785700389137,0.318151639315363,"Not"
"AC093423.3",0.0531676697554679,0.152627343317494,5.71537500256906,0.0267046944861689,0.978695268810466,NA,"Not"
"AC093525.1",0.509199096224224,0.163300826884577,1.24925385222687,0.130718689875147,0.895997846827934,0.933540822590567,"Not"
"AC093525.2",4.76446580044465,0.457258238594136,0.543923052964166,0.840667142350852,0.400534432882139,0.518784800431958,"Not"
"AC093668.1",0.904010538030692,1.5875490623425,1.1890406645433,1.33515119346424,0.181826867098049,0.277870282482652,"Not"
"AC093899.2",0.0444019930179845,0.104050226505896,8.19826783081789,0.0126917330164262,0.989873734033725,NA,"Not"
"AC096887.1",19.2760599141283,-0.83229962346261,0.28716132307107,-2.89836951077364,0.00375108363637164,0.0103665555777481,"Down"
"AC097372.1",11.5653846557548,1.3830627200303,0.643065946704525,2.15073232709333,0.031497333232662,0.0648847854436348,"Up"
"AC097637.1",0.719659797071516,0.531322674197132,1.13827433491437,0.466779104034794,0.640657927459209,0.74134469794801,"Not"
"AC098850.4",8.07936049423323,-0.517921149144222,0.946274707022747,-0.547326421493132,0.58415449494405,0.692809557385778,"Not"
"AC099329.3",2.52859341199347,-1.50274889213697,0.472142041824992,-3.1828321967015,0.00145842109389173,0.00455750468138218,"Down"
"AC099489.1",51.2203289564621,-0.485346951910535,0.470081445477896,-1.03247417352778,0.30185004025327,0.415370301675345,"Not"
"AC099518.3",0.423763610939124,0.541631277182329,1.35121336130755,0.400848076767239,0.688531980091105,0.781975037440286,"Not"
"AC099811.2",0.540850539001804,0.062019419951201,1.21390691416465,0.0510907543465799,0.959253203335172,0.97290079592555,"Not"
"AC099850.2",0.00564640532885065,0.0070688441574694,8.19826783081789,0.000862236304466304,0.999312035050147,NA,"Not"
"AC100868.1",0.1414708750754,-0.277686301571798,2.89918366587779,-0.0957808588810889,0.923694619856317,0.950593782872294,"Not"
"AC104109.3",3.13281224945168,-0.0861894416959458,0.555195775331317,-0.155241530151255,0.876630908811199,0.919062077497108,"Not"
"AC104151.1",0.0210944243420059,-0.689937929228466,8.19826783081789,-0.0841565490986936,0.932931964379232,NA,"Not"
"AC104532.1",4.09491241170751,0.00845180191842015,0.563467223153471,0.0149996336452709,0.988032472658776,0.992566934090447,"Not"
"AC104581.1",327.479031739708,-0.0388202129489385,0.258993473131813,-0.149888769317291,0.880852372402011,0.922151813693079,"Not"
"AC104581.3",0.0258401288797505,0.0555595353316834,8.19826783081789,0.00677698466044632,0.994592789960623,NA,"Not"
"AC104662.2",1.2436543733947,0.318311603446246,0.912855725759774,0.348698698451295,0.727315521495294,0.8125147158776,"Not"
"AC104836.1",15.5929938671301,-1.91850906468331,0.359313038294177,-5.33938059634949,9.32646702995604e-08,9.12826120775182e-07,"Down"
"AC105001.2",0.386937645381615,-1.27482727639406,1.04267209291733,-1.22265406838231,0.221460382202891,0.325704835291043,"Not"
"AC105052.1",0.335589854974407,1.08583401901179,1.50860506854055,0.719760288265662,0.471672599413508,0.588989287562935,"Not"
"AC106782.1",14.5801550334993,1.15861074963735,0.750476187750086,1.54383412631764,0.12262852169841,0.201895962721937,"Not"
"AC107871.1",0.525091606395761,0.856317162643669,1.26095511674238,0.679102016617312,0.497073224805223,0.612283642550545,"Not"
"AC108488.2",0.00918862578145374,0.00706884415746986,8.19826783081789,0.00086223630446636,0.999312035050147,NA,"Not"
"AC110275.1",0.156052187745682,0.564887913449474,2.60185416411861,0.217109752437194,0.828122813886926,0.885778498837569,"Not"
"AC112229.3",34.3225546298026,3.10585403095238,0.812820072444913,3.82108431649598,0.000132866213680128,0.000563893424209049,"Up"
"AC112484.1",25.3164392678382,-0.596858930232474,0.616106628077138,-0.968759144979926,0.332665375113893,0.449529520616536,"Not"
